Time of Day,Day,Video,New_name,Depth,Seconds,Substrate_type,Processor
Day,2,2018-12-15_13.22.58,VAN_2018-12-15_20m,20,135,Rubble/Sand,Tess
Day,1,2018-12-14_14.20.39,VAN_2018_12_14_20m,20,45,Rubble/Sand,Char
Day,1,2018-12-14_14.34.00,VAN_2018_12_14_10m,10,90,Rubble/Sand,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,105,Rubble/Sand,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,120,Rubble/Sand,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,120,Rubble/Sand,Char
Night,3,2018-12-16_20.02.27,VAN_2018_12_16_40m,40,0,Rubble/Sand,Char
"Day
",2,2018-12-15_13.26.49,VAN -2018-12-15_25m,25,45,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.54.34,VAN_2018-12-15_45m,45,0,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.54.34,VAN_2018-12-15_45m,45,15,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.54.34,VAN_2018-12-15_45m,45,30,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.54.34,VAN_2018-12-15_45m,45,45,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.54.34,VAN_2018-12-15_45m,45,60,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,30,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,60,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,75,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,90,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,135,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,150,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,165,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.59.59,VAN_2018-12-15_50m,50,180,Rubble/Sand,Tess
Night,3,2018-12-16_20.34.46,VAN_2018_12_16_30m,30,165,Rubble/Sand,Char
Night,3,2018-12-16_20.42.00,VAN_2018_12_16_25m,25,30,Rubble/Sand,Char
Night,3,2018-12-16_20.42.00,VAN_2018_12_16_25m,25,45,Rubble/Sand,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,135,Rubble/Sand,Char
Night,1,2018-12-14_19.26.11,VAN_2018_12_14_5m,5,150,Rubble/Sand,Char
Night,1,2018-12-14_19.20.47,VAN_2018_12_14_10m,10,90,Rubble/Sand,Char
Night,1,2018-12-14_19.16.22,VAN_2018_12_14_15m,15,90,Rubble/Sand,Char
Night,1,2018-12-14_19.16.22,VAN_2018_12_14_15m,15,120,Rubble/Sand,Char
Night,1,2018-12-14_19.11.47,VAN_2018_12_14_20m,20,150,Rubble/Sand,Char
Night,1,2018-12-14_19.08.04,VAN_2018_12_14_25m,25,15,Rubble/Sand,Char
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,30,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,45,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,60,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,90,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,105,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,120,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,135,Rubble/Sand,Tess
Day,4,2018-12-18_14.19.22,VAN_2018-12-18_30m,30,165,Rubble/Sand,Tess
Day,4,2018-12-18_14.23.31,VAN_2018-12-18_25m,25,0,Rubble/Sand,Tess
Day,4,2018-12-18_14.23.31,VAN_2018-12-18_25m,25,105,Rubble/Sand,Tess
Day,4,2018-12-18_14.26.19,VAN_2018-12-18_20m,20,0,Rubble/Sand,Tess
Day,4,2018-12-18_14.26.19,VAN_2018-12-18_20m,20,15,Rubble/Sand,Tess
Day,4,2018-12-18_14.26.19,VAN_2018-12-18_20m,20,120,Rubble/Sand,Tess
Day,4,2018-12-18_14.26.19,VAN_2018-12-18_20m,20,135,Rubble/Sand,Tess
Day,4,2018-12-18_14.29.36,VAN_2018-12-18_15m,15,120,Rubble/Sand,Tess
Day,4,2018-12-18_14.34.47,VAN_2018-12-18_10m,10,15,Rubble/Sand,Tess
Day,4,2018-12-18_14.34.47,VAN_2018-12-18_10m,10,120,Rubble/Sand,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,120,Rubble/Sand,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,135,Rubble/Sand,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,150,Rubble/Sand,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,165,Rubble/Sand,Tess
Day,4,2018-12-18_14.38.00,VAN_2018-12-18_05m,5,180,Rubble/Sand,Tess
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,0,Rubble/Sand,Char
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,15,Rubble/Sand,Char
Night,1,2018-12-14_18.42.47,VAN_2018_12_14_35m,35,30,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,15,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,30,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,45,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,60,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,75,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,90,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,105,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,120,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,135,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,150,Rubble/Sand,Char
Night,1,2018-12-14_18.39.09,VAN_2018_12_14_40m,40,165,Rubble/Sand,Char
Night,1,2018-12-14_18.29.49,VAN_2018_12_14_50m,50,75,Rubble/Sand,Char
Night,1,2018-12-14_18.29.49,VAN_2018_12_14_50m,50,90,Rubble/Sand,Char
Night,1,2018-12-14_18.29.49,VAN_2018_12_14_50m,50,120,Rubble/Sand,Char
Night,1,2018-12-14_18.29.49,VAN_2018_12_14_50m,50,165,Rubble/Sand,Char
Night,1,2018-12-14_18.29.49,VAN_2018_12_14_50m,50,180,Rubble/Sand,Char
Night,1,2018-12-14_18.26.38,VAN_2018_12_14_55m,55,0,Rubble/Sand,Char
Night,1,2018-12-14_18.26.38,VAN_2018_12_14_55m,55,15,Rubble/Sand,Char
Night,1,2018-12-14_18.26.38,VAN_2018_12_14_55m,55,30,Rubble/Sand,Char
Night,1,2018-12-14_18.22.19,VAN_2018_12_14_60m,60,75,Rubble/Sand,Char
Night,1,2018-12-14_18.22.19,VAN_2018_12_14_60m,60,120,Rubble/Sand,Char
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,105,Rubble/Sand,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,120,Rubble/Sand,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,135,Rubble/Sand,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,165,Rubble/Sand,Tess
Night,2,2018-12-15_19.27.23-converted,VAN_2018-12-15-5M,5,180,Rubble/Sand,Tess
Night,2,2018-12-15_19.35.03-converted,VAN_2018-12-15_15m,15,105,Rubble/Sand,Tess
Night,2,2018-12-15_19.35.03-converted,VAN_2018-12-15_15m,15,120,Rubble/Sand,Tess
Night,2,2018-12-15_19.42.38-converted,VAN_2018-12-15_25m,25,0,Rubble/Sand,Tess
Night,2,2018-12-15_19.45.06-converted,VAN_2018-12-15_30m,30,0,Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,30,Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,45,Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,60,Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,75,Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,90,Rubble/Sand,Tess
Night,2,2018-12-15_20.06.13-converted,VAN_2018-12-15_35m,35,105,Rubble/Sand,Tess
Night,2,2018-12-15_20.08.54-converted,VAN_2018-12-15_40m,40,105,Rubble/Sand,Tess
Night,2,2018-12-15_20.12.37-converted,VAN_2018-12-15_45m,45,45,Rubble/Sand,Tess
Night,2,2018-12-15_20.12.37-converted,VAN_2018-12-15_45m,45,60,Rubble/Sand,Tess
Night,2,2018-12-15_20.12.37-converted,VAN_2018-12-15_45m,45,75,Rubble/Sand,Tess
Night,2,2018-12-15_20.15.10-converted,VAN_2018-12-15_50m,50,15,Rubble/Sand,Tess
Night,4,2018-12-17_20.23.58-converted.mp4,VAN_2018-12-17_60m,60,120,Rubble/Sand,Char
Night,4,2018-12-17_19.39.06,VAN_2018-12-17_10m,15,135,Rubble/Sand,Char
Night,4,2018-12-17_19.42.47,VAN_2018-12-17_15m,20,30,Rubble/Sand,Char
Night,4,2018-12-17_19.46.09,VAN_2018-12-17_20m,25,15,Rubble/Sand,Char
Night,4,2018-12-17_19.46.09,VAN_2018-12-17_20m,25,75,Rubble/Sand,Char
Night,4,2018-12-17_19.49.49,VAN_2018-12-17_25m,30,15,Rubble/Sand,Char
Night,4,2018-12-17_19.49.49,VAN_2018-12-17_25m,30,45,Rubble/Sand,Char
Night,4,2018-12-17_19.39.46,VAN_2018-12-15_10m,10,90,Rubble/Sand,Char
Night,4,2018-12-17_20.09.31,VAN_2018-12-17_40m,40,0,Rubble/Sand,Char
Night,4,2018-12-17_20.09.31,VAN_2018-12-17_40m,40,15,Rubble/Sand,Char
Night,4,2018-12-17_20.09.31,VAN_2018-12-17_40m,40,30,Rubble/Sand,Char
Night,4,2018-12-17_20.09.31,VAN_2018-12-17_40m,40,45,Rubble/Sand,Char
Night,4,2018-12-17_20.09.31,VAN_2018-12-17_40m,40,60,Rubble/Sand,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,75,Rubble/Sand,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,90,Rubble/Sand,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,105,Rubble/Sand,Char
Night,4,2018-12-17_20.17.17,VAN_2018-12-17_50m,50,120,Rubble/Sand,Char
Night,3,2018-12-16_20.42.00,VAN_2018_12-16_20m,20,75,Rubble/Sand,Char
Night,3,2018-12-16_20.42.00,VAN_2018_12-16_20m,20,105,Rubble/Sand,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,0,Rubble/Sand,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,15,Rubble/Sand,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,30,Rubble/Sand,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,90,Rubble/Sand,Char
Day,1,2018-12-14_13.23.39,VAN_2018-12-14_60m,60,105,Rubble/Sand,Char
Day,1,2018-12-14_13.28.30,VAN_2018-12-14_55m,55,0,Rubble/Sand,Char
Day,1,2018-12-14_13.28.37,VAN_2018-12-14_55m,55,105,Rubble/Sand,Char
Day,1,2018-12-14_13.39.00,VAN_2018_12_14_45m,45,15,Rubble/Sand,Char
Day,1,2018-12-14_13.39.00,VAN_2018_12_14_45m,45,45,Rubble/Sand,Char
Day,1,2018-12-14_13.39.00,VAN_2018_12_14_45m,45,135,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,75,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,120,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,135,Rubble/Sand,Char
Day,1,2018-12-14_13.43.55,VAN_2018_12_14_40m,40,150,Rubble/Sand,Char
Day,2,2018-12-15_13.17.41,VAN_2018-12-15_15m,15,90,Rubble/Sand,Tess
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,0,Rubble/Sand,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,150,Rubble/Sand,Char
Day,1,2018-12-14_13.49.08,VAN_2018_12_14_35m,35,165,Rubble/Sand,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,15,Rubble/Sand,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,30,Rubble/Sand,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,60,Rubble/Sand,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,75,Rubble/Sand,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,90,Rubble/Sand,Char
Day,1,2018-12-14_14.16.31,VAN_2018_12_14_30m,30,105,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,0,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,15,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,30,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,45,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,75,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,105,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,120,Rubble/Sand,Char
Night,3,2018-12-16_19.44.16,VAN_2018_12_16_60m,60,135,Rubble/Sand,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,0,Rubble/Sand,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,30,Rubble/Sand,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,45,Rubble/Sand,Char
Night,3,2018-12-16_19.47.56,VAN_2018_12_16_55m,55,135,Rubble/Sand,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,30,Rubble/Sand,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,45,Rubble/Sand,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,60,Rubble/Sand,Char
Night,3,2018-12-16_19.53.06,VAN_2018_12_16_50m,50,90,Rubble/Sand,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,15,Rubble/Sand,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,30,Rubble/Sand,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,135,Rubble/Sand,Char
Night,3,2018-12-16_19.57.32,VAN_2018_12_16_45m,45,165,Rubble/Sand,Char
Night,3,2018-12-16_20.02.27,VAN_2018_12_16_40m,40,30,Rubble/Sand,Char
Night,3,2018-12-16_20.02.27,VAN_2018_12_16_40m,40,60,Rubble/Sand,Char
Night,3,2018-12-16_20.02.27,VAN_2018_12_16_40m,40,90,Rubble/Sand,Char
Night,3,2018-12-16_20.02.27,VAN_2018_12_16_40m,40,135,Rubble/Sand,Char
Night,3,2018-12-16_20.02.27,VAN_2018_12_16_40m,40,165,Rubble/Sand,Char
Night,3,2018-12-16_20.08.56,VAN_2018_12_16_35m,35,75,Rubble/Sand,Char
"Day
",2,2018-12-15_13.26.49,VAN -2018-12-15_25m,25,165,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.31.33,VAN- 2018-12-15_30m,30,0,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.31.35,VAN- 2018-12-15_30m,30,30,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.31.37,VAN- 2018-12-15_30m,30,60,Rubble/Sand,Tess
"Day
",2,2018-12-15_13.31.39,VAN- 2018-12-15_30m,30,90,Rubble/Sand,Tess
